,UID,predict
4767,23301731,1
4768,23305482,2
4769,23305496,2
4770,23305524,2
4771,23305528,2
4772,23305542,0
4773,23308581,1
4774,23308617,1
4775,23308636,1
4776,23308853,1
4777,23308875,1
4778,23308891,1
4779,23309015,2
4780,23309329,2
4781,23310298,0
4782,23311790,1
4783,23311801,1
4784,23311970,1
4785,23314391,1
4786,23314469,1
4787,23314477,1
4788,23314622,1
4789,23314774,1
4790,23314933,0
4791,23315039,1
4792,23315040,1
4793,23315041,1
4794,23315042,1
4795,23315043,1
4796,23316627,1
4797,23318376,1
4798,23318533,1
4799,23318535,1
4800,23318764,1
4801,23318859,1
4802,23318925,1
4803,23318926,1
4804,23318963,1
4805,23318966,1
4806,23319307,1
4807,23319311,1
4808,23319312,1
4809,23319313,1
4810,23319319,1
4811,23319323,1
4812,23319330,1
4813,23319334,1
4814,23319335,1
4815,23319654,1
4816,23319792,1
4817,23320021,1
4818,23320032,1
4819,23320033,1
4820,23320170,1
4821,23320178,1
4822,23320246,1
4823,23320293,1
4824,23320323,1
4825,23320364,1
4826,23320665,2
4827,23321286,1
4828,23321287,1
4829,23321293,1
4830,23321294,1
4831,23321295,1
4832,23321299,1
4833,23321302,1
4834,23321396,1
4835,23321526,1
4836,23321528,1
4837,23321532,1
4838,23321535,1
4839,23321537,1
4840,23321538,1
4841,23321660,1
4842,23321672,1
4843,23321674,1
4844,23321677,1
4845,23321679,1
4846,23321683,1
4847,23321689,1
4848,23321696,1
4849,23321735,1
4850,23321736,1
4851,23321791,1
4852,23321880,1
4853,23321885,1
4854,23321886,1
4855,23321897,1
4856,23321898,1
4857,23321899,1
4858,23321924,1
4859,23321983,1
4860,23321985,2
4861,23322212,1
4862,23322218,0
4863,23322221,1
4864,23322222,1
4865,23322338,1
4866,23322339,1
4867,23322344,1
4868,23322364,1
4869,23322370,1
4870,23322412,1
4871,23322413,1
4872,23322457,1
4873,23322466,1
4874,23323415,1
4875,23323416,1
4876,23323421,1
4877,23323428,1
4878,23323431,1
4879,23323432,1
4880,23323554,1
4881,23323574,1
4882,23323699,1
4883,23323712,1
4884,23323713,1
4885,23323714,1
4886,23323742,1
4887,23323905,1
4888,23323906,1
4889,23323946,1
4890,23323951,1
4891,23323952,1
4892,23323959,1
4893,23324043,2
4894,23324044,1
4895,23324145,1
4896,23324152,1
4897,23324153,1
4898,23324198,1
4899,23324277,1
4900,23324278,1
4901,23324287,1
4902,23324343,1
4903,23324344,1
4904,23324361,1
4905,23324619,1
4906,23324626,1
4907,23324655,1
4908,23324656,1
4909,23325129,0
4910,23325135,2
4911,23325138,0
4912,23327261,1
4913,23327525,1
4914,23327633,1
4915,23327750,1
4916,23327756,1
4917,23331545,1
4918,23332046,0
4919,23334185,2
4920,23334593,2
4921,23336801,2
4922,23338933,0
4923,23339340,2
4924,23339704,0
4925,23340456,2
4926,23340704,2
4927,23342147,1
4928,23342236,1
4929,23342237,1
4930,23342238,1
4931,23342239,1
4932,23342242,1
4933,23342244,1
4934,23342250,1
4935,23342266,1
4936,23342273,1
4937,23342276,1
4938,23342297,1
4939,23342303,1
4940,23342306,1
4941,23342318,1
4942,23342323,1
4943,23342327,1
4944,23342332,1
4945,23342344,1
4946,23342346,1
4947,23342349,1
4948,23342353,1
4949,23342355,1
4950,23342371,1
4951,23342384,1
4952,23342395,1
4953,23342396,1
4954,23342398,1
4955,23342399,1
4956,23342404,1
4957,23342410,1
4958,23342411,1
4959,23342412,1
4960,23342413,1
4961,23342417,1
4962,23342422,1
4963,23342425,1
4964,23342431,1
4965,23342434,1
4966,23342435,1
4967,23342438,1
4968,23342443,1
4969,23342444,1
4970,23342449,1
4971,23342459,1
4972,23342460,1
4973,23342475,1
4974,23342479,1
4975,23342483,1
4976,23342485,1
4977,23342490,1
4978,23342497,1
4979,23342498,2
4980,23342499,1
4981,23342504,1
4982,23342513,1
4983,23342514,1
4984,23342517,1
4985,23342519,1
4986,23342532,1
4987,23342533,1
4988,23342537,1
4989,23342543,1
4990,23342546,1
4991,23342547,1
4992,23342561,1
4993,23342565,1
4994,23342571,1
4995,23342575,1
4996,23342579,1
4997,23342586,1
4998,23342589,1
4999,23342592,2
5000,23342604,1
5001,23342605,1
5002,23342610,1
5003,23342619,1
5004,23342625,1
5005,23342641,1
5006,23342642,1
5007,23342649,1
5008,23342654,1
5009,23342665,1
5010,23342669,1
5011,23343628,1
5012,23343637,1
5013,23343642,1
5014,23343645,1
5015,23347969,0
5016,23348318,1
5017,23348460,1
5018,23348461,1
5019,23348464,1
5020,23348466,1
5021,23348516,0
5022,23348541,1
5023,23348543,1
5024,23348546,1
5025,23348548,1
5026,23349547,2
5027,23351071,1
5028,23351072,1
5029,23351073,1
5030,23359300,1
5031,23359399,1
5032,23359433,1
5033,23359439,1
5034,23359446,1
5035,23359453,1
5036,23359564,2
5037,23359580,1
5038,23359630,1
5039,23359633,1
5040,23359696,1
5041,23359800,1
5042,23359802,1
5043,23359809,1
5044,23360125,1
5045,23360188,1
5046,23360189,1
5047,23360190,1
5048,23360191,1
5049,23360192,1
5050,23360193,1
5051,23360324,1
5052,23360614,1
5053,23360924,1
5054,23361522,1
5055,23361555,1
5056,23361602,1
5057,23362165,1
5058,23362276,1
5059,23363092,1
5060,23363227,1
5061,23363228,1
5062,23363230,1
5063,23363372,1
5064,23363618,1
5065,23363620,1
5066,23363899,1
5067,23364636,1
5068,23364640,1
5069,23365790,1
5070,23365794,1
5071,23365822,1
5072,23365823,1
5073,23365824,1
5074,23365826,1
5075,23365827,1
5076,23365937,1
5077,23365939,1
5078,23365940,1
5079,23365941,1
5080,23365942,1
5081,23365943,1
5082,23369758,1
5083,23370771,1
5084,23370772,1
5085,23370773,1
5086,23370774,1
5087,23370846,1
5088,23370847,1
5089,23370848,1
5090,23370849,1
5091,23370850,1
5092,23370851,1
5093,23371459,1
5094,23371683,1
5095,23371763,1
5096,23371832,1
5097,23371912,1
5098,23372158,1
5099,23372233,1
5100,23372243,1
5101,23372294,1
5102,23372311,1
5103,23372446,1
5104,23372463,1
5105,23376132,1
5106,23376223,1
5107,23376333,1
5108,23376336,1
5109,23376340,1
5110,23376373,1
5111,23376374,1
5112,23376376,1
5113,23376559,1
5114,23376560,1
5115,23376561,1
5116,23376562,1
5117,23376563,1
5118,23376749,1
5119,23376753,1
5120,23376816,1
5121,23376870,1
5122,23376873,2
5123,23376876,1
5124,23376880,1
5125,23376907,1
5126,23376908,1
5127,23376909,1
5128,23376910,1
5129,23376911,1
5130,23376912,1
5131,23377029,1
5132,23377074,1
5133,23377075,1
5134,23377076,1
5135,23377243,1
5136,23377246,1
5137,23377249,1
5138,23377272,1
5139,23377273,1
5140,23377274,1
5141,23377457,1
5142,23377458,1
5143,23377459,1
5144,23377460,1
5145,23377461,1
5146,23377625,1
5147,23377630,1
5148,23377657,1
5149,23377658,2
5150,23377659,1
5151,23377661,2
5152,23377662,1
5153,23377822,1
5154,23377823,1
5155,23377851,1
5156,23377852,1
5157,23377853,1
5158,23377991,1
5159,23378047,1
5160,23378052,1
5161,23378188,1
5162,23378189,1
5163,23378190,1
5164,23378191,1
5165,23378192,1
5166,23378384,1
5167,23378420,1
5168,23378421,1
5169,23378422,1
5170,23378423,1
5171,23378424,1
5172,23378590,1
5173,23378594,1
5174,23378597,1
5175,23378630,1
5176,23378635,1
5177,23378732,1
5178,23378777,1
5179,23378778,1
5180,23378779,1
5181,23378900,1
5182,23378939,1
5183,23378940,1
5184,23378941,1
5185,23378943,1
5186,23379100,1
5187,23379101,1
5188,23379102,1
5189,23379103,1
5190,23379104,1
5191,23379177,2
5192,23379726,1
5193,23379737,1
5194,23381395,1
5195,23381396,1
5196,23381402,1
5197,23381404,1
5198,23381407,1
5199,23381727,1
5200,23381795,1
5201,23381958,1
5202,23382004,1
5203,23382336,1
5204,23382341,2
5205,23382393,1
5206,23396103,1
5207,23403214,1
5208,23403743,1
5209,23403744,1
5210,24000025,2
5211,24000026,2
5212,24000165,0
5213,24000906,2
5214,24001431,2
5215,24001528,0
5216,24001582,1
5217,24001654,2
5218,24001705,0
5219,24001834,2
5220,24001849,2
5221,24001864,0
5222,24002053,2
5223,24002219,2
5224,24002263,0
5225,24002365,2
5226,24002568,0
5227,24002592,0
5228,24003316,0
5229,24003382,2
5230,24003405,0
5231,24003701,0
5232,24003746,0
5233,24003748,0
5234,24003749,1
5235,24003759,2
5236,24003794,2
5237,24003829,2
5238,24003861,2
5239,24003865,2
5240,24003867,2
5241,24003895,2
5242,24003967,2
5243,24004022,0
5244,24004068,2
5245,24004352,0
5246,24004405,0
5247,24004414,2
5248,24004424,2
5249,24004429,2
5250,24004450,0
5251,24004509,0
5252,24004534,2
5253,24004592,1
5254,24004617,2
5255,24004745,0
5256,24008337,0
5257,24012089,2
5258,24012240,2
5259,24012374,0
5260,24012530,0
5261,24012959,0
5262,24012963,0
5263,24012977,2
5264,24012994,2
5265,24013235,2
5266,24013368,0
5267,24013616,2
5268,24014071,0
5269,24014177,2
5270,24014309,2
5271,24014313,2
5272,24014384,1
5273,24014451,0
5274,24014459,0
5275,24014460,0
5276,24014502,0
5277,24015334,2
5278,24015739,2
5279,24015746,0
5280,24016845,2
5281,24016926,2
5282,24017461,2
5283,24017817,0
5284,24017875,1
5285,24017901,1
5286,24017953,2
5287,24018015,2
5288,24018147,2
5289,24018398,0
5290,24018792,2
5291,24019871,2
5292,24019872,2
5293,24019903,2
5294,24019989,0
5295,24019995,0
5296,24020006,2
5297,24020390,2
5298,24020393,2
5299,24020425,1
5300,24020445,1
5301,24020455,2
5302,24020461,2
5303,24020463,1
5304,24020476,0
5305,24020556,0
5306,24020575,2
5307,24020590,0
5308,24020674,1
5309,24021632,2
5310,24021692,2
5311,24021935,2
5312,24021958,2
5313,24022385,2
5314,24022418,2
5315,24022516,0
5316,24022523,0
5317,24023752,1
5318,24023766,0
5319,24024100,2
5320,24024102,2
5321,24024105,0
5322,24024298,1
5323,24024366,2
5324,24025200,2
5325,24025207,2
5326,24025304,0
5327,24025388,2
5328,24025700,2
5329,24025708,2
5330,24025738,2
5331,24025760,2
5332,24025762,2
5333,24025771,2
5334,24025966,2
5335,24025969,2
5336,24026420,2
5337,24026482,1
5338,24026484,1
5339,24026485,2
5340,24026491,2
5341,24026492,1
5342,24026526,2
5343,24026554,0
5344,24026622,2
5345,24026637,2
5346,24026671,0
5347,24026706,1
5348,24026913,2
5349,24026915,2
5350,24026916,2
5351,24026919,1
5352,24026930,2
5353,24027178,0
5354,24036190,2
5355,24036214,2
5356,24036260,2
5357,24036286,2
5358,24036438,2
5359,24037068,2
5360,24037169,2
5361,24037351,1
5362,24037374,1
5363,24037405,2
5364,24037418,2
5365,24037430,2
5366,24037469,2
5367,24037627,2
5368,24037652,0
5369,24037676,0
5370,24038033,1
5371,24038055,2
5372,24038296,0
5373,24038308,1
5374,24038336,2
5375,24038894,2
5376,24039409,2
5377,24039430,2
5378,24039459,0
5379,24039464,2
5380,24039469,2
5381,24039524,2
5382,24039538,2
5383,24039623,0
5384,24039772,2
5385,24039951,2
5386,24040021,0
5387,24040089,2
5388,24040471,2
5389,24041317,2
5390,24041532,2
5391,24041533,1
5392,24041547,2
5393,24041562,1
5394,24041774,2
5395,24041790,2
5396,24042361,0
5397,24044304,1
5398,24044333,1
5399,24044505,2
5400,24044884,2
5401,24045125,2
5402,24045169,0
5403,24046362,2
5404,24046407,0
5405,24046417,2
5406,24046421,0
5407,24046539,0
5408,24046636,1
5409,24046770,2
5410,24047003,2
5411,24047004,1
5412,24047031,0
5413,24047039,2
5414,24047076,0
5415,24047112,0
5416,24047128,2
5417,24047155,2
5418,24047270,0
5419,24047897,2
5420,24048105,2
5421,24049172,2
5422,24049181,2
5423,24049183,2
5424,24049249,2
5425,24049311,2
5426,24049339,2
5427,24049403,2
5428,24049411,2
5429,24049440,2
5430,24050211,2
5431,24050676,2
5432,24050833,0
5433,24051396,2
5434,24051574,2
5435,24051663,2
5436,24051665,2
5437,24051694,0
5438,24051695,2
5439,24051700,2
5440,24051701,2
5441,24051715,2
5442,24051719,2
5443,24051731,0
5444,24051825,2
5445,24051955,2
5446,24052213,2
5447,24052328,1
5448,24052428,2
5449,24052444,2
5450,24052543,1
5451,24052544,1
5452,24052545,2
5453,24052556,2
5454,24052562,2
5455,24052627,1
5456,24052814,2
5457,24052818,2
5458,24052847,2
5459,24052853,2
5460,24053019,2
5461,24053167,2
5462,24053180,2
5463,24053607,2
5464,24054185,0
5465,24054244,2
5466,24054459,2
5467,24054483,1
5468,24054685,0
5469,24054764,2
5470,24055017,0
5471,24055160,2
5472,24055161,2
5473,24055162,2
5474,24055166,2
5475,24055191,2
5476,25002349,2
5477,25002882,2
5478,25002913,2
5479,25002916,0
5480,25003039,0
5481,25003125,2
5482,25003126,2
5483,25003144,0
5484,25003305,1
5485,25003347,0
5486,25004202,2
5487,25006240,2
5488,25006268,0
5489,25006276,1
5490,25006474,2
5491,25006751,1
5492,25006752,2
5493,25007105,2
5494,25007113,2
5495,25007203,0
5496,25007670,0
5497,25007978,0
5498,25009611,0
5499,25009706,0
5500,25009708,2
5501,25009717,0
5502,25012625,0
5503,25012652,2
5504,25012708,0
5505,25012709,0
5506,25012738,0
5507,25012761,2
5508,25017020,2
5509,25017055,0
5510,25017071,2
5511,25017106,2
5512,25017121,0
5513,25017144,0
5514,25017200,2
5515,25017252,0
5516,25017283,0
5517,25017399,2
5518,25017400,1
5519,25017670,2
5520,25018633,0
5521,25018645,2
5522,25018727,2
5523,25019810,2
5524,25019906,0
5525,25019983,2
5526,25020290,1
5527,25020335,0
5528,25020524,2
5529,25020525,2
5530,25020534,2
5531,25020570,2
5532,25020642,0
5533,25020648,1
5534,25020669,1
5535,25020691,0
5536,25020775,0
5537,25020804,1
5538,25022051,2
5539,25022135,2
5540,25022225,2
5541,25022344,2
5542,25022353,2
5543,25022364,2
5544,25022379,1
5545,25022442,2
5546,25022581,2
5547,25022625,2
5548,25022636,0
5549,25034116,0
5550,25034219,2
5551,25034242,2
5552,25034257,0
5553,25034329,2
5554,25034394,1
5555,25034415,2
5556,25034416,1
5557,25034446,1
5558,25034533,2
5559,25034672,2
5560,25034717,1
5561,25038056,2
5562,25038222,0
5563,25038359,0
5564,25038710,2
5565,25038761,0
5566,25039114,2
5567,25039115,2
5568,25039442,0
5569,25039445,0
5570,25039491,1
5571,25039620,2
5572,25039778,1
5573,25039784,2
5574,25040525,2
5575,25040694,2
5576,25041092,1
5577,25041162,2
5578,25041239,2
5579,25041777,2
5580,25043139,1
5581,25043401,1
5582,25043452,1
5583,25043519,1
5584,25043551,2
5585,25043552,2
5586,25043650,2
5587,25043784,2
5588,25043834,2
5589,25043972,2
5590,25044057,2
5591,25044245,0
5592,25044451,0
5593,25044455,2
5594,25044487,2
5595,25044488,2
5596,25044511,2
5597,25044512,2
5598,25044546,2
5599,25044547,2
5600,25044608,2
5601,25044713,2
5602,25044715,2
5603,25044895,1
5604,25044896,2
5605,25044897,2
5606,25044951,2
5607,25044953,2
5608,25045054,2
5609,25045269,2
5610,25045467,0
5611,25045645,2
5612,25048095,2
5613,25048099,2
5614,25048180,1
5615,25048184,2
5616,25048186,1
5617,25048202,1
5618,25048292,1
5619,25048808,2
5620,25049211,0
5621,25049241,2
5622,25049292,1
5623,25049295,1
5624,25049780,2
5625,25049913,2
5626,25050177,0
5627,25050189,0
5628,25050206,1
5629,25051623,2
5630,25052019,2
5631,25052059,2
5632,25052113,1
5633,25052151,1
5634,25052296,2
5635,25052345,2
5636,25052365,0
5637,25052366,2
5638,25052407,2
5639,25052459,1
5640,25052460,2
5641,25052470,1
5642,25052472,2
5643,25052487,2
5644,25052506,1
5645,25052925,2
5646,25052967,2
5647,25053019,2
5648,25053020,2
5649,25053021,1
5650,25053031,1
5651,25053032,2
5652,25053048,1
5653,25053049,1
5654,25053050,2
5655,25053072,1
5656,25053073,2
5657,25053074,2
5658,25053089,1
5659,25053090,1
5660,25053091,1
5661,25053093,1
5662,25053095,2
5663,25053105,1
5664,25053106,1
5665,25053110,2
5666,25053111,1
5667,25053116,1
5668,25053186,2
5669,25053188,2
5670,25053292,2
5671,25053378,2
5672,26016900,0
5673,27000596,0
5674,27002621,0
5675,27003050,1
5676,27003320,1
5677,27004386,2
5678,27005263,0
5679,27005422,1
5680,27008024,0
5681,27008759,1
5682,27008871,0
5683,27014236,1
5684,27014836,0
5685,27015181,2
5686,27015506,1
5687,27016411,1
5688,27018984,2
5689,27019256,0
5690,27020241,1
5691,27020822,2
5692,27022021,0
5693,27024011,0
5694,27024504,1
5695,27024505,1
5696,27024589,0
5697,27024906,0
5698,27025221,1
5699,27025643,0
5700,27036450,1
5701,27037934,1
5702,27038664,0
5703,27040669,0
5704,27041439,0
5705,27042928,2
5706,27043160,1
5707,27043162,2
5708,27043591,1
5709,27044367,1
5710,27044490,1
5711,27045018,0
5712,27045376,1
5713,27045774,1
5714,27045976,1
5715,27046285,0
5716,27047415,0
5717,27047874,0
5718,27047895,0
5719,27051103,0
5720,27052604,2
5721,27054473,0
5722,27056444,0
5723,27057144,0
5724,27057992,2
5725,27058901,2
5726,27062992,0
5727,27067823,0
5728,27069767,1
5729,27069934,1
5730,27069966,0
5731,27069971,1
5732,27069972,2
5733,27072117,2
5734,27074799,1
5735,27074943,0
5736,27075021,2
5737,27084745,1
5738,27085677,1
5739,27088222,1
5740,27088228,0
5741,27089183,0
5742,27089526,1
5743,27090853,1
5744,27090969,2
5745,27091226,2
5746,27091414,1
5747,27091423,1
5748,27091633,2
5749,27091646,1
5750,27091647,2
5751,27091887,0
5752,27091941,0
5753,27092166,0
5754,27092722,1
5755,27092799,1
5756,27093166,1
5757,27093519,0
5758,27094128,1
5759,27096338,0
5760,27097467,0
5761,27097529,1
5762,27097830,2
5763,27097914,1
5764,27099804,1
5765,27100487,1
5766,27100490,2
5767,27100515,1
5768,27100518,1
5769,27100519,1
5770,27100555,1
5771,27100787,1
5772,27100814,1
5773,27100816,1
5774,27101177,2
5775,27101299,2
5776,27101430,1
5777,27101541,1
5778,27101695,1
5779,27102373,0
5780,27102527,1
5781,27102597,1
5782,27102603,1
5783,27102606,1
5784,27103617,1
5785,27107012,0
5786,27107277,2
5787,27107311,1
5788,27107361,2
5789,27107771,2
5790,27108133,1
5791,27108156,1
5792,27108272,1
5793,27109006,1
5794,27109259,1
5795,27109264,1
5796,27109632,2
5797,27109635,1
5798,27109866,1
5799,27109887,1
5800,27109889,2
5801,27109923,1
5802,27110031,0
5803,27110318,1
5804,27110383,1
5805,27110385,1
5806,27110435,1
5807,27110485,1
5808,27110489,2
5809,27110502,1
5810,27110636,0
5811,27110883,2
5812,27110913,1
5813,27110970,1
5814,27110991,1
5815,27111120,1
5816,27111597,1
5817,27111646,0
5818,27111654,1
5819,27111720,1
5820,27111893,1
5821,27112142,1
5822,27112143,1
5823,27113238,2
5824,27113246,2
5825,27116288,2
5826,27116522,1
5827,27117955,1
5828,27118603,1
5829,27118608,1
5830,27118849,1
5831,27118983,1
5832,27119006,1
5833,27119007,0
5834,27119216,2
5835,27119374,2
5836,27119384,1
5837,27119474,0
5838,27119480,0
5839,27119846,1
5840,27119850,1
5841,27120824,1
5842,27120947,1
5843,27120948,1
5844,27120954,1
5845,27121146,1
5846,27121278,1
5847,27121279,2
5848,27121455,1
5849,27121564,1
5850,27121570,1
5851,27121737,1
5852,27121754,1
5853,27121976,1
5854,27122003,1
5855,27122084,1
5856,27122127,1
5857,27122337,1
5858,27122565,0
5859,27126633,1
5860,27126866,2
5861,27127931,1
5862,27128142,2
5863,27128255,2
5864,27128652,1
5865,27128911,1
5866,27128920,1
5867,27128927,1
5868,27129147,2
5869,27129234,2
5870,27129718,1
5871,27129721,1
5872,27131530,1
5873,27131783,0
5874,27132108,0
5875,27132201,2
5876,27132249,2
5877,27132912,2
5878,27132970,1
5879,27133036,2
5880,27133040,1
5881,27133063,1
5882,27133068,1
5883,27133233,1
5884,27133243,1
5885,27133498,2
5886,27133534,1
5887,27133540,1
5888,27133575,1
5889,27133681,1
5890,27133736,1
5891,27133747,1
5892,27133748,1
5893,27134019,1
5894,27134474,1
5895,27134508,1
5896,27134525,1
5897,27134537,1
5898,27134543,1
5899,27134550,1
5900,27134554,1
5901,27134823,1
5902,27134877,1
5903,27134885,1
5904,27135656,2
5905,27135747,1
5906,28000908,2
5907,28002842,0
5908,28003939,0
5909,28004617,0
5910,28005831,0
5911,28009438,0
5912,28009761,0
5913,28010313,0
5914,28010535,2
5915,28011171,0
5916,28017075,2
5917,28017287,0
5918,28017377,0
5919,28017522,1
5920,28018529,2
5921,28018766,1
5922,28018797,0
5923,28019957,0
5924,28023347,1
5925,28024849,0
5926,28025567,1
5927,28028343,2
5928,28029465,0
5929,28029498,1
5930,28029723,0
5931,28029808,0
5932,28029980,0
5933,28030268,0
5934,28030709,0
5935,28033153,1
5936,28033155,2
5937,28044977,0
5938,28047215,2
5939,28047217,2
5940,28047247,2
5941,28047508,1
5942,28047559,0
5943,28047901,0
5944,28048009,0
5945,28048861,0
5946,28049320,0
5947,28049321,2
5948,28049322,2
5949,28049354,0
5950,28049371,0
5951,28049505,0
5952,28049723,0
5953,28049806,1
5954,28052873,0
5955,28054567,0
5956,28058233,0
5957,28058626,0
5958,28059402,2
5959,28059427,1
5960,28059557,0
5961,28059628,0
5962,28059832,2
5963,28060396,2
5964,28061856,0
5965,28062670,0
5966,28064017,1
5967,28066566,1
5968,28066613,0
5969,28067664,0
5970,28067820,1
5971,28068110,0
5972,28068184,2
5973,28068191,2
5974,28068749,0
5975,28080367,0
5976,28080437,2
5977,28081278,0
5978,28083950,2
5979,28084778,0
5980,28084927,0
5981,28085590,0
5982,28085712,1
5983,28085802,0
5984,28085949,2
5985,28085950,1
5986,28086020,0
5987,28086075,2
5988,28086155,0
5989,28086810,2
5990,28086944,1
5991,28088652,2
5992,28089504,1
5993,28091349,2
5994,28091356,1
5995,28091357,1
5996,28093279,1
5997,28093602,1
5998,28093659,1
5999,28093740,1
6000,28093744,2
6001,28093794,2
6002,28093804,0
6003,28093834,1
6004,28093836,1
6005,28093851,1
6006,28094025,2
6007,28094792,1
6008,28094950,2
6009,28095037,2
6010,28095046,2
6011,28095131,1
6012,28095132,1
6013,28095350,2
6014,28095456,1
6015,28095487,2
6016,28095632,2
6017,28097192,1
6018,28097193,2
6019,28097194,1
6020,28099482,2
6021,28099483,1
6022,28099969,2
6023,28099981,0
6024,28100013,2
6025,28100038,1
6026,28100209,1
6027,28100240,0
6028,28100356,1
6029,28100357,2
6030,28100359,1
6031,28100408,0
6032,28100409,1
6033,28100549,1
6034,28100729,1
6035,28100764,0
6036,28100978,1
6037,28101906,1
6038,28101907,1
6039,28104129,0
6040,28105529,1
6041,28105657,1
6042,28105661,1
6043,28105770,2
6044,28106293,2
6045,28106417,2
6046,28106686,0
6047,28106687,2
6048,28106882,1
6049,28106931,1
6050,28106937,2
6051,28107051,2
6052,28107730,2
6053,28108040,1
6054,28108498,2
6055,28108499,0
6056,28109622,1
6057,28109696,1
6058,28109944,2
6059,28109945,2
6060,28109988,1
6061,28110178,1
6062,28110488,1
6063,28110591,2
6064,28110649,2
6065,28110664,1
6066,28110678,1
6067,28110727,1
6068,28110729,0
6069,28110780,2
6070,28110964,2
6071,28111061,1
6072,28111086,2
6073,28111104,2
6074,28111387,1
6075,28111388,2
6076,28111389,2
6077,28111513,2
6078,28111514,1
6079,28111515,1
6080,28111516,1
6081,29001117,2
6082,29001407,0
6083,29003710,2
6084,29003726,0
6085,29005322,0
6086,29005501,1
6087,29006437,0
6088,29006650,0
6089,29009481,0
6090,29009631,1
6091,29010359,1
6092,29010362,2
6093,29011226,1
6094,29011726,1
6095,29011985,0
6096,29012841,0
6097,29020059,2
6098,29020279,1
6099,29020302,2
6100,29020518,0
6101,29021054,0
6102,29022502,2
6103,29022511,0
6104,29022538,1
6105,29022609,0
6106,29023025,0
6107,29023457,0
6108,29023780,2
6109,29023783,2
6110,29024304,1
6111,29026814,0
6112,29030379,0
6113,29031132,0
6114,29032782,0
6115,29036228,0
6116,29036639,0
6117,29037170,1
6118,29038160,1
6119,29038695,0
6120,29039726,0
6121,29040177,0
6122,29040184,0
6123,29040414,0
6124,29040676,0
6125,29041050,2
6126,29045450,2
6127,29045887,2
6128,29055572,0
6129,29056844,0
6130,29057926,2
6131,29058227,1
6132,29058280,2
6133,29059668,0
6134,29059769,2
6135,29060069,0
6136,29060120,0
6137,29060359,2
6138,29063111,0
6139,29063608,0
6140,29065293,2
6141,29067256,1
6142,29067785,0
6143,29067794,1
6144,29068019,1
6145,29071195,1
6146,29071751,1
6147,29071754,2
6148,29072565,0
6149,29073083,2
6150,29073573,0
6151,29073727,2
6152,29073807,0
6153,29074137,1
6154,29074424,2
6155,29075147,1
6156,29079002,2
6157,29081134,2
6158,29083642,1
6159,29084292,1
6160,29085913,2
6161,29086008,0
6162,29086218,0
6163,29086919,2
6164,29087450,1
6165,29087687,0
6166,29087702,1
6167,29087703,0
6168,29087994,0
6169,29088311,1
6170,29089795,2
6171,29090321,2
6172,29091034,1
6173,29091038,1
6174,29091532,0
6175,29091537,0
6176,29091707,0
6177,29092497,0
6178,29103499,2
6179,29104267,1
6180,29104269,1
6181,29105426,1
6182,29106703,1
6183,29106920,1
6184,29107075,1
6185,29107228,1
6186,29107391,1
6187,29107442,1
6188,29107904,1
6189,29108066,0
6190,29108106,1
6191,29108146,0
6192,29108192,0
6193,29108198,1
6194,29108306,0
6195,29108911,1
6196,29109341,2
6197,29110275,1
6198,29110317,1
6199,29110541,2
6200,29110543,1
6201,29110600,2
6202,29110870,0
6203,29110874,2
6204,29111382,2
6205,29111390,1
6206,29111430,1
6207,29111435,1
6208,29111437,0
6209,29111438,2
6210,29111560,1
6211,29113874,1
6212,29113883,2
6213,29113909,1
6214,29113912,2
6215,29114006,2
6216,29114665,1
6217,29114668,1
6218,29114871,0
6219,29114890,1
6220,29114917,0
6221,29114921,0
6222,29114924,2
6223,29114925,2
6224,29114959,0
6225,29114980,2
6226,29116247,2
6227,29116508,1
6228,29116730,2
6229,29117200,2
6230,29117753,0
6231,29117857,0
6232,29118944,0
6233,29119068,1
6234,29119674,1
6235,29119675,0
6236,29119678,1
6237,29119965,1
6238,29120252,0
6239,29120253,2
6240,29120437,2
6241,29121686,2
6242,29122258,1
6243,29122259,2
6244,29122504,1
6245,29122728,1
6246,29123132,2
6247,29125264,2
6248,29125550,0
6249,29125875,1
6250,29125899,1
6251,29126108,1
6252,29127775,1
6253,29127853,2
6254,29127856,2
6255,29127859,2
6256,29127870,1
6257,29127873,1
6258,29127946,0
6259,29127952,1
6260,29127966,1
6261,29128305,2
6262,29128345,1
6263,29128346,1
6264,29128351,1
6265,29128384,2
6266,29128435,2
6267,29128547,1
6268,29128958,1
6269,29128959,1
6270,29129015,2
6271,29129016,1
6272,29129017,1
6273,29129018,1
6274,29129042,1
6275,29129081,2
6276,29129114,2
6277,29129406,0
6278,29129538,1
6279,29129554,1
6280,29129583,2
6281,29130347,1
6282,29130348,1
6283,29130349,1
6284,29130350,1
6285,29131735,1
6286,29132024,1
6287,29132090,0
6288,29132975,2
6289,29134268,1
6290,29134905,2
6291,29135531,2
6292,29135859,2
6293,29136234,1
6294,29136515,1
6295,29137250,0
6296,29137378,0
6297,29138914,2
6298,29138922,1
6299,29139307,0
6300,29139360,2
6301,29139501,2
6302,29139615,1
6303,29139668,1
6304,29139669,2
6305,29139672,1
6306,29139713,0
6307,29139762,1
6308,29139803,1
6309,29139804,1
6310,29140169,1
6311,29140228,1
6312,29140230,1
6313,29140253,2
6314,29140257,1
6315,29140650,0
6316,29140760,0
6317,29140955,1
6318,29141013,1
6319,29141055,2
6320,29141056,2
